1.062132
1.232907
1.071541
1.288380
1.147865
1.166358
1.164911
1.103720
1.214568
1.222700
1.309418
1.390807
1.395940
1.468316
1.441486
1.455492
1.467719
1.452756
1.514834
1.531105
1.587916
1.642274
1.655390
1.704409
1.694943
1.707622
1.719351
1.713011
1.755827
1.768921
1.809076
1.847471
1.857419
1.891555
1.884004
1.891254
1.897569
1.890155
1.918549
1.924778
1.951089
1.975881
1.978840
1.999848
1.988375
1.987834
1.986304
1.973632
1.988967
1.986563
2.000021
2.012106
2.006435
2.015089
1.997142
1.987786
1.977453
1.957754
1.961004
1.949497
1.951071
1.951435
1.936889
1.934221
1.909099
1.891080
1.872179
1.845273
1.837826
1.817835
1.809029
1.799222
1.776662
1.764322
1.732676
1.707169
1.680953
1.647862
1.631745
1.604843
1.587796
1.570022
1.541232
1.521512
1.485022
1.454046
1.422598
1.385271
1.363091
1.331601
1.309027
1.286039
1.253507
1.229239
1.190297
1.156491
1.122491
1.083495
1.058276
1.025026
1.000011
0.974916
0.941542
0.915869
0.877299
0.843629
0.810055
0.772287
0.747230
0.715248
0.690996
0.667001
0.635805
0.611896
0.576613
0.546089
0.515917
0.482261
0.460457
0.432694
0.412233
0.392347
0.366166
0.346947
0.317646
0.293017
0.268906
0.241938
0.226082
0.205114
0.191015
0.177798
0.158970
0.146849
0.125726
0.109274
0.093241
0.074958
0.067094
0.055007
0.049051
0.044501
0.034470
0.031147
0.019727
0.014276
0.006562
0.003202
0.001323
0.006727
0.003004
0.007200
0.004874
0.011101
0.009884
0.014014
0.016192
0.017926
0.028738
0.036269
0.049022
0.063096
0.072843
0.088270
0.096791
0.109171
0.122142
0.133438
0.153169
0.169436
0.191001
0.213404
0.231923
0.255486
0.272523
0.292950
0.313995
0.333255
0.360240
0.383805
0.412222
0.441211
0.466449
0.496182
0.519637
0.546037
0.572855
0.597769
0.629687
0.658176
0.690987
0.724080
0.753440
0.786743
0.813919
0.843580
0.873388
0.901138
0.935165
0.965697
1.000002
1.034282
1.064780
1.098679
1.126551
1.156444
1.186182
1.213687
1.246772
1.276278
1.309018
1.341431
1.370000
1.401443
1.426925
1.453998
1.480621
1.504854
1.534025
1.559532
1.587786
1.615434
1.639183
1.665345
1.685622
1.707112
1.727912
1.746185
1.768823
1.787761
1.809018
1.829446
1.845975
1.864530
1.877314
1.891010
1.903831
1.914061
1.928182
1.938620
1.951057
1.962527
1.970138
1.979482
1.983237
1.987691
1.991173
1.992083
1.996535
1.997386
2.000001
2.001614
1.999484
1.998908
1.993017
1.987691
1.981397
1.972638
1.967168
1.958309
1.951058
1.942844
1.931158
1.920909
1.905661
1.891010
1.875475
1.857674
1.843014
1.825198
1.809017
1.792017
1.771796
1.753062
1.729747
1.707110
1.683779
1.658421
1.636181
1.611153
1.587786
1.563833
1.537042
1.511821
1.482503
1.453994
1.425040
1.394426
1.366950
1.337090
1.309018
1.280622
1.249836
1.220760
1.188075
1.156438
1.124644
1.091565
1.061699
1.029856
1.000001
0.970125
0.938281
0.908349
0.875315
0.843569
0.811979
0.779464
