-0.434741,-4.309054
-0.394622,-4.233328
-0.355995,-4.160167
-0.319334,-4.089576
-0.284075,-4.021494
-0.250302,-3.955724
-0.217953,-3.892049
-0.186725,-3.830638
-0.156840,-3.770819
-0.128221,-3.713129
-0.100522,-3.657039
-0.074039,-3.602809
-0.048417,-3.550120
-0.023674,-3.498982
0.000136,-3.449188
0.023141,-3.401012
0.045253,-3.354010
0.066732,-3.308364
0.087398,-3.263700
0.107374,-3.220701
0.126711,-3.178510
0.145433,-3.137412
0.163621,-3.097315
0.181475,-3.058145
0.198112,-3.020066
0.214684,-2.983007
0.230925,-2.946654
0.246498,-2.911106
0.261588,-2.876572
0.276240,-2.842630
0.290312,-2.809549
0.304309,-2.777576
0.318036,-2.745543
0.330931,-2.714511
0.343665,-2.684262
0.356027,-2.654497
0.367986,-2.625498
0.380017,-2.597097
0.391404,-2.569001
0.402563,-2.541731
0.413404,-2.514723
0.424166,-2.488560
0.434331,-2.462599
0.444505,-2.437278
0.454261,-2.412616
0.464032,-2.388038
0.473250,-2.364272
0.482662,-2.340419
0.491484,-2.317417
0.499956,-2.294781
0.508699,-2.272347
0.516942,-2.250533
0.525290,-2.229025
0.533151,-2.207700
0.540908,-2.186769
0.548679,-2.166267
0.555906,-2.146141
0.563260,-2.126381
0.570444,-2.106718
0.577488,-2.087531
0.584382,-2.068618
0.590947,-2.049845
0.597522,-2.031514
0.604014,-2.013397
0.610320,-1.995673
0.616399,-1.978138
0.622497,-1.960621
0.628540,-1.943685
0.634302,-1.926841
0.639921,-1.910296
0.645468,-1.893839
0.651155,-1.877705
0.656426,-1.861972
0.661731,-1.846142
0.666889,-1.830680
0.672102,-1.815333
0.677015,-1.800289
0.681787,-1.785441
0.686690,-1.770686
0.691444,-1.756178
0.696184,-1.742020
0.700668,-1.727683
0.705013,-1.713632
0.709686,-1.699762
0.713677,-1.686266
0.718028,-1.672905
0.722209,-1.659539
0.726357,-1.646211
0.730684,-1.633444
0.734231,-1.619993
0.738234,-1.607819
0.741857,-1.595189
0.745792,-1.582634
0.749500,-1.570500
0.753400,-1.558113
0.756605,-1.546325
0.760133,-1.534214
0.763701,-1.522467
0.767170,-1.510896
0.770296,-1.499391
0.773616,-1.488229
0.777226,-1.476739
0.780229,-1.465467
0.783417,-1.454532
0.786390,-1.443255
0.789072,-1.432841
0.792613,-1.422424
0.795597,-1.411335
0.798359,-1.400954
0.801276,-1.390400
0.803968,-1.380102
0.806668,-1.370092
0.809745,-1.359954
0.812259,-1.349698
0.814829,-1.339791
0.817531,-1.330139
0.820097,-1.320300
0.822621,-1.310704
0.825244,-1.301008
0.827648,-1.291519
0.830018,-1.282214
0.832382,-1.272819
0.834759,-1.263581
0.837156,-1.254456
0.839356,-1.245415
0.841688,-1.236381
0.843905,-1.227355
0.846123,-1.218543
0.848273,-1.209772
0.850301,-1.201039
0.852483,-1.192481
0.854679,-1.183842
0.856630,-1.175415
0.858762,-1.166872
0.860640,-1.158461
0.862637,-1.150236
0.864555,-1.142022
0.866415,-1.133827
0.868472,-1.125776
0.870340,-1.117575
0.872081,-1.109694
0.873943,-1.101581
0.875675,-1.093796
0.877516,-1.086064
0.879253,-1.078333
0.880922,-1.070561
0.882766,-1.062907
0.884362,-1.055267
0.886000,-1.047838
0.887600,-1.040248
0.889241,-1.032879
0.890891,-1.025471
0.892478,-1.018189
0.893929,-1.010824
0.895574,-1.003592
0.897038,-0.996387
0.898599,-0.989343
0.899916,-0.982147
0.901535,-0.975258
0.902988,-0.968110
0.904492,-0.961285
0.905856,-0.954271
0.907295,-0.947385
0.908488,-0.940626
0.910177,-0.934058
0.911796,-0.926751
0.912389,-0.919917
0.913736,-0.913888
0.915347,-0.907008
0.916285,-0.900865
0.918998,-0.894381
0.919530,-0.886088
0.919729,-0.880653
0.921567,-0.874377
0.922432,-0.867933
0.924051,-0.862120
0.925873,-0.855121
0.926173,-0.848587
0.927492,-0.842651
0.928479,-0.836152
0.929984,-0.830252
0.930398,-0.823997
0.931735,-0.817927
0.933262,-0.812072
0.934127,-0.805567
0.935252,-0.800001
0.936024,-0.792995
0.937009,-0.787649
0.937936,-0.782512
0.939349,-0.775639
0.940249,-0.770295
0.941585,-0.763922
0.942078,-0.758318
0.942841,-0.752417
0.944286,-0.746758
0.944912,-0.741159
0.946082,-0.735462
0.946828,-0.729513
0.947941,-0.723961
0.948717,-0.718260
0.949527,-0.712728
0.950376,-0.707088
0.951392,-0.701509
0.952190,-0.695983
0.953096,-0.690529
0.953779,-0.684884
0.954862,-0.679488
0.955435,-0.674049
0.956357,-0.668666
0.957053,-0.663263
0.958032,-0.657821
0.958685,-0.652677
0.959448,-0.647086
0.960180,-0.641867
0.961034,-0.636519
0.961637,-0.631387
0.962417,-0.626148
0.963167,-0.620870
0.963937,-0.615694
0.964655,-0.610556
0.965197,-0.605229
0.965820,-0.600230
0.966667,-0.594987
0.967183,-0.590143
0.967975,-0.584880
0.968656,-0.579758
0.969336,-0.574674
0.970040,-0.569812
0.970279,-0.564679
0.971238,-0.559793
0.971799,-0.554828
0.972448,-0.549910
0.972988,-0.544985
0.973524,-0.539888
0.974155,-0.535098
0.974733,-0.530208
0.975340,-0.525325
0.975880,-0.520528
0.976418,-0.515607
0.977161,-0.510906
0.977663,-0.505917
0.978079,-0.501285
0.978611,-0.496384
0.979116,-0.491684
0.979671,-0.487147
0.980400,-0.482299
0.980631,-0.477242
0.981264,-0.472836
0.981655,-0.468158
0.982227,-0.463456
0.982628,-0.458803
0.983455,-0.453957
0.983433,-0.449445
0.983940,-0.444947
0.984692,-0.440331
0.985068,-0.435645
0.985558,-0.431174
0.985923,-0.426404
0.986235,-0.421924
0.986829,-0.417497
0.987180,-0.412919
0.987664,-0.408407
0.988031,-0.403883
0.988512,-0.399414
0.988951,-0.394847
0.989251,-0.390329
0.989632,-0.385978
0.990050,-0.381438
0.990365,-0.377148
0.990974,-0.372639
0.991261,-0.368099
0.991615,-0.363763
0.991955,-0.359265
0.992202,-0.354934
0.992662,-0.350662
0.993062,-0.346190
0.993342,-0.341905
0.993791,-0.337411
0.993966,-0.333066
0.994331,-0.328761
0.994643,-0.324424
0.994953,-0.320163
0.995330,-0.315868
0.995631,-0.311437
0.995959,-0.307235
0.996260,-0.302849
0.996474,-0.298685
0.996784,-0.294323
0.997116,-0.290114
0.997405,-0.285886
0.997693,-0.281655
0.997898,-0.277318
0.998263,-0.273140
0.998447,-0.268874
0.998712,-0.264777
0.998888,-0.260441
0.999233,-0.256267
0.999550,-0.252089
0.999774,-0.247851
0.999861,-0.243638
1.000251,-0.239404
1.000307,-0.235279
1.000706,-0.231330
1.000795,-0.226973
1.001169,-0.222887
1.001491,-0.218605
1.001450,-0.214315
1.001533,-0.210415
1.001893,-0.206044
1.001884,-0.202327
1.002588,-0.198179
1.002580,-0.193562
1.002660,-0.189582
1.002896,-0.185539
1.002836,-0.181443
1.003052,-0.177570
1.003524,-0.173169
1.003523,-0.169252
1.003702,-0.165129
1.003590,-0.161052
1.004159,-0.156618
1.003956,-0.152771
1.003705,-0.148926
1.004404,-0.144868
1.004204,-0.140577
1.005143,-0.136923
1.004590,-0.132213
1.004274,-0.127961
1.004872,-0.124995
1.004843,-0.120378
1.005074,-0.116762
1.005271,-0.112247
1.005455,-0.108226
1.005017,-0.104547
1.005530,-0.100413
1.005647,-0.096306
1.005696,-0.092300
1.005690,-0.088385
1.005855,-0.084239
1.005892,-0.080423
1.006144,-0.076331
1.006127,-0.072294
1.006291,-0.068255
1.006319,-0.064317
1.006329,-0.060221
1.006515,-0.056185
1.006481,-0.052272
1.006627,-0.048277
1.006641,-0.044238
1.006710,-0.040120
1.006869,-0.036196
1.006707,-0.032094
1.006865,-0.028173
1.006820,-0.024122
1.006893,-0.020143
1.007001,-0.016128
1.006997,-0.011991
1.006971,-0.008064
1.006981,-0.003941
1.006887,0.000000
1.006981,0.003941
1.006971,0.008064
1.006997,0.011991
1.007001,0.016128
1.006893,0.020143
1.006820,0.024122
1.006865,0.028173
1.006707,0.032094
1.006869,0.036196
1.006710,0.040120
1.006641,0.044238
1.006627,0.048277
1.006481,0.052272
1.006515,0.056185
1.006329,0.060221
1.006319,0.064317
1.006291,0.068255
1.006127,0.072294
1.006144,0.076331
1.005892,0.080423
1.005855,0.084239
1.005690,0.088385
1.005696,0.092300
1.005647,0.096306
1.005530,0.100413
1.005017,0.104547
1.005455,0.108226
1.005271,0.112247
1.005074,0.116762
1.004843,0.120378
1.004872,0.124995
1.004274,0.127961
1.004590,0.132213
1.005143,0.136923
1.004204,0.140577
1.004404,0.144868
1.003705,0.148926
1.003956,0.152771
1.004159,0.156618
1.003590,0.161052
1.003702,0.165129
1.003523,0.169252
1.003524,0.173169
1.003052,0.177570
1.002836,0.181443
1.002896,0.185539
1.002660,0.189582
1.002580,0.193562
1.002588,0.198179
1.001884,0.202327
1.001893,0.206044
1.001533,0.210415
1.001450,0.214315
1.001491,0.218605
1.001169,0.222887
1.000795,0.226973
1.000706,0.231330
1.000307,0.235279
1.000251,0.239404
0.999861,0.243638
0.999774,0.247851
0.999550,0.252089
0.999233,0.256267
0.998888,0.260441
0.998712,0.264777
0.998447,0.268874
0.998263,0.273140
0.997898,0.277318
0.997693,0.281655
0.997405,0.285886
0.997116,0.290114
0.996784,0.294323
0.996474,0.298685
0.996260,0.302849
0.995959,0.307235
0.995631,0.311437
0.995330,0.315868
0.994953,0.320163
0.994643,0.324424
0.994331,0.328761
0.993966,0.333066
0.993791,0.337411
0.993342,0.341905
0.993062,0.346190
0.992662,0.350662
0.992202,0.354934
0.991955,0.359265
0.991615,0.363763
0.991261,0.368099
0.990974,0.372639
0.990365,0.377148
0.990050,0.381438
0.989632,0.385978
0.989251,0.390329
0.988951,0.394847
0.988512,0.399414
0.988031,0.403883
0.987664,0.408407
0.987180,0.412919
0.986829,0.417497
0.986235,0.421924
0.985923,0.426404
0.985558,0.431174
0.985068,0.435645
0.984692,0.440331
0.983940,0.444947
0.983433,0.449445
0.983455,0.453957
0.982628,0.458803
0.982227,0.463456
0.981655,0.468158
0.981264,0.472836
0.980631,0.477242
0.980400,0.482299
0.979671,0.487147
0.979116,0.491684
0.978611,0.496384
0.978079,0.501285
0.977663,0.505917
0.977161,0.510906
0.976418,0.515607
0.975880,0.520528
0.975340,0.525325
0.974733,0.530208
0.974155,0.535098
0.973524,0.539888
0.972988,0.544985
0.972448,0.549910
0.971799,0.554828
0.971238,0.559793
0.970279,0.564679
0.970040,0.569812
0.969336,0.574674
0.968656,0.579758
0.967975,0.584880
0.967183,0.590143
0.966667,0.594987
0.965820,0.600230
0.965197,0.605229
0.964655,0.610556
0.963937,0.615694
0.963167,0.620870
0.962417,0.626148
0.961637,0.631387
0.961034,0.636519
0.960180,0.641867
0.959448,0.647086
0.958685,0.652677
0.958032,0.657821
0.957053,0.663263
0.956357,0.668666
0.955435,0.674049
0.954862,0.679488
0.953779,0.684884
0.953096,0.690529
0.952190,0.695983
0.951392,0.701509
0.950376,0.707088
0.949527,0.712728
0.948717,0.718260
0.947941,0.723961
0.946828,0.729513
0.946082,0.735462
0.944912,0.741159
0.944286,0.746758
0.942841,0.752417
0.942078,0.758318
0.941585,0.763922
0.940249,0.770295
0.939349,0.775639
0.937936,0.782512
0.937009,0.787649
0.936024,0.792995
0.935252,0.800001
0.934127,0.805567
0.933262,0.812072
0.931735,0.817927
0.930398,0.823997
0.929984,0.830252
0.928479,0.836152
0.927492,0.842651
0.926173,0.848587
0.925873,0.855121
0.924051,0.862120
0.922432,0.867933
0.921567,0.874377
0.919729,0.880653
0.919530,0.886088
0.918998,0.894381
0.916285,0.900865
0.915347,0.907008
0.913736,0.913888
0.912389,0.919917
0.911796,0.926751
0.910177,0.934058
0.908488,0.940626
0.907295,0.947385
0.905856,0.954271
0.904492,0.961285
0.902988,0.968110
0.901535,0.975258
0.899916,0.982147
0.898599,0.989343
0.897038,0.996387
0.895574,1.003592
0.893929,1.010824
0.892478,1.018189
0.890891,1.025471
0.889241,1.032879
0.887600,1.040248
0.886000,1.047838
0.884362,1.055267
0.882766,1.062907
0.880922,1.070561
0.879253,1.078333
0.877516,1.086064
0.875675,1.093796
0.873943,1.101581
0.872081,1.109694
0.870340,1.117575
0.868472,1.125776
0.866415,1.133827
0.864555,1.142022
0.862637,1.150236
0.860640,1.158461
0.858762,1.166872
0.856630,1.175415
0.854679,1.183842
0.852483,1.192481
0.850301,1.201039
0.848273,1.209772
0.846123,1.218543
0.843905,1.227355
0.841688,1.236381
0.839356,1.245415
0.837156,1.254456
0.834759,1.263581
0.832382,1.272819
0.830018,1.282214
0.827648,1.291519
0.825244,1.301008
0.822621,1.310704
0.820097,1.320300
0.817531,1.330139
0.814829,1.339791
0.812259,1.349698
0.809745,1.359954
0.806668,1.370092
0.803968,1.380102
0.801276,1.390400
0.798359,1.400954
0.795597,1.411335
0.792613,1.422424
0.789072,1.432841
0.786390,1.443255
0.783417,1.454532
0.780229,1.465467
0.777226,1.476739
0.773616,1.488229
0.770296,1.499391
0.767170,1.510896
0.763701,1.522467
0.760133,1.534214
0.756605,1.546325
0.753400,1.558113
0.749500,1.570500
0.745792,1.582634
0.741857,1.595189
0.738234,1.607819
0.734231,1.619993
0.730684,1.633444
0.726357,1.646211
0.722209,1.659539
0.718028,1.672905
0.713677,1.686266
0.709686,1.699762
0.705013,1.713632
0.700668,1.727683
0.696184,1.742020
0.691444,1.756178
0.686690,1.770686
0.681787,1.785441
0.677015,1.800289
0.672102,1.815333
0.666889,1.830680
0.661731,1.846142
0.656426,1.861972
0.651155,1.877705
0.645468,1.893839
0.639921,1.910296
0.634302,1.926841
0.628540,1.943685
0.622497,1.960621
0.616399,1.978138
0.610320,1.995673
0.604014,2.013397
0.597522,2.031514
0.590947,2.049845
0.584382,2.068618
0.577488,2.087531
0.570444,2.106718
0.563260,2.126381
0.555906,2.146141
0.548679,2.166267
0.540908,2.186769
0.533151,2.207700
0.525290,2.229025
0.516942,2.250533
0.508699,2.272347
0.499956,2.294781
0.491484,2.317417
0.482662,2.340419
0.473250,2.364272
0.464032,2.388038
0.454261,2.412616
0.444505,2.437278
0.434331,2.462599
0.424166,2.488560
0.413404,2.514723
0.402563,2.541731
0.391404,2.569001
0.380017,2.597097
0.367986,2.625498
0.356027,2.654497
0.343665,2.684262
0.330931,2.714511
0.318036,2.745543
0.304309,2.777576
0.290312,2.809549
0.276240,2.842630
0.261588,2.876572
0.246498,2.911106
0.230925,2.946654
0.214684,2.983007
0.198112,3.020066
0.181475,3.058145
0.163621,3.097315
0.145433,3.137412
0.126711,3.178510
0.107374,3.220701
0.087398,3.263700
0.066732,3.308364
0.045253,3.354010
0.023141,3.401012
0.000136,3.449188
-0.023674,3.498982
-0.048417,3.550120
-0.074039,3.602809
-0.100522,3.657039
-0.128221,3.713129
-0.156840,3.770819
-0.186725,3.830638
-0.217953,3.892049
-0.250302,3.955724
-0.284075,4.021494
-0.319334,4.089576
-0.355995,4.160167
-0.394622,4.233328
-0.434741,4.309054
-0.477077,4.387815
-0.521249,4.469363
-0.567536,4.554364
-0.616213,4.642734
-0.667424,4.734752
-0.721319,4.830797
-0.778288,4.930878
-0.838174,5.035439
-0.901730,5.144736
-0.968785,5.259151
-1.039989,5.379133
-1.115590,5.505027
-1.196052,5.637272
-1.281763,5.776503
-1.373371,5.923026
-1.471270,6.077818
-1.576407,6.241351
-1.689275,6.414602
-1.811054,6.598300
-1.942560,6.793585
-2.085242,7.001630
-2.240329,7.223697
-2.409469,7.461080
-2.594722,7.715980
-2.798538,7.989859
-3.023382,8.285783
-3.273362,8.605714
-3.551918,8.953210
-3.865570,9.332426
-4.219699,9.746264
-4.622080,10.202193
-5.085530,10.706316
-5.622452,11.265990
-6.253187,11.894086
-7.005364,12.599349
-7.911844,13.400325
-9.030163,14.320439
-10.441671,15.386698
-12.278386,16.641542
-14.768522,18.142418
-18.334863,19.976909
-23.879675,22.293804
-33.738413,25.375578
-56.480653,29.979855
-171.643897,41.480605
152.147358,27.134077
47.137663,42.974351
21.550926,60.656930
1.821248,97.445444
-51.912565,252.367578
146.199020,-360.156006
61.170574,-94.493145
50.043004,-46.555012
53.249035,-19.849463
88.113697,22.390764
-154.682240,-169.869595
-21.752025,-53.887525
-6.747135,-37.019481
-1.526411,-29.259809
0.901699,-24.509803
2.194379,-21.201891
2.934738,-18.725195
3.375707,-16.782822
3.641961,-15.209313
3.800761,-13.903920
3.891353,-12.800266
3.937086,-11.853161
3.953288,-11.030328
3.949123,-10.308163
3.931465,-9.668305
3.904676,-9.097358
3.871628,-8.584129
3.834752,-8.120470
3.795200,-7.698764
3.754583,-7.313834
3.713232,-6.960762
3.671812,-6.635498
3.630817,-6.334940
3.590456,-6.056086
3.550860,-5.796889
3.512309,-5.555014
3.474768,-5.328674
3.438474,-5.116564
3.403348,-4.916975
3.369186,-4.729133
3.336257,-4.551701
3.304498,-4.383860
3.273808,-4.225062
3.244390,-4.074136
3.215784,-3.930683
3.188494,-3.793957
3.162054,-3.663692
3.136352,-3.539191
3.111983,-3.420164
3.088204,-3.306171
3.065556,-3.196860
3.043546,-3.091912
3.022418,-2.990866
3.002091,-2.893889
2.982396,-2.800231
2.963565,-2.710099
2.945237,-2.622914
2.927687,-2.538850
2.910936,-2.457367
2.894675,-2.378510
2.878938,-2.302199
2.863783,-2.227901
2.849044,-2.155920
2.835336,-2.086295
2.821833,-2.018316
2.808608,-1.951822
2.796140,-1.887529
2.784166,-1.824639
2.772547,-1.763590
2.761318,-1.703837
2.751010,-1.644840
2.740024,-1.587849
2.730346,-1.531978
2.720846,-1.477367
2.711591,-1.423739
2.703030,-1.371206
2.694409,-1.319224
2.686406,-1.268773
2.678638,-1.219043
2.671109,-1.170191
2.664036,-1.121894
2.657249,-1.074669
2.650912,-1.028131
2.644757,-0.982043
2.638756,-0.936659
2.633332,-0.891901
2.627796,-0.847666
2.622794,-0.804407
2.618205,-0.761065
2.613737,-0.718408
2.609638,-0.676215
2.605620,-0.634246
2.601749,-0.592931
2.598479,-0.551822
2.595199,-0.511151
2.592364,-0.470800
2.589719,-0.430469
2.587221,-0.390582
2.585034,-0.350886
2.582953,-0.311337
2.581235,-0.272125
2.579818,-0.232941
2.578502,-0.193957
2.577482,-0.155007
2.576688,-0.116119
2.576128,-0.077418
2.575754,-0.038677
